,index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000,avg_n_rest,rating
2975,5097,https://www.zomato.com/jakarta/roti-bakar-268-fatmawati/info,60000,36.0,-6.266674,106.804371,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100000000000,qqguq7,0.0,28.0,24.0,11.0,21.0,14.0,2.0,14.0,5.0,30.0,4.0,13.0,19.0,15.0,13.0,0.0,2.4784339386306096,0.0434782608695652,3.7,3.1
900,561,https://www.zomato.com/jakarta/sushi-box-tebet/info,100000,29.0,-6.232276,106.856048,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqgux9,0.0,77.0,80.0,45.0,53.0,16.0,22.0,46.0,46.0,87.0,38.0,105.0,65.0,37.0,33.0,2.0,2.5422867360762424,0.0555555555555555,3.4666666666666663,3.1
2450,6548,https://www.zomato.com/jakarta/warung-gelo-kemang/info,50000,44.0,-6.257516,106.818031,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000100000000000,qqguqs,0.0,33.0,31.0,23.0,11.0,1.0,6.0,21.0,7.0,21.0,2.0,29.0,28.0,20.0,13.0,0.0,2.4233314346663537,0.2337662337662337,3.566666666666667,3.0
3352,7213,https://www.zomato.com/jakarta/kopi-kenangan-1-cikini/info,50000,4.0,-6.1921965701,106.8412876502,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000100000,qqguz0,0.0,143.0,87.0,64.0,54.0,6.0,88.0,61.0,22.0,57.0,27.0,71.0,68.0,66.0,30.0,3.0,2.4982719288460107,0.1714285714285714,3.608333333333333,3.2
2823,860,https://www.zomato.com/jakarta/kedai-kupi-itam-1-tebet/info,100000,5.0,-6.233826,106.849508,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000101000000000000000000000000000000000000000001000000000000000000000,qqgux3,3.0,83.0,93.0,45.0,70.0,21.0,24.0,27.0,25.0,67.0,32.0,96.0,43.0,46.0,21.0,0.0,2.51872170852541,0.1774193548387097,3.545454545454545,3.0
3204,3296,https://www.zomato.com/jakarta/kwetiau-28-aho-gandaria/info,120000,11.0,-6.244533,106.783532,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgumz,0.0,71.0,48.0,29.0,153.0,17.0,31.0,29.0,16.0,66.0,17.0,22.0,54.0,30.0,38.0,3.0,2.4232374287121727,0.3103448275862069,3.6629629629629625,3.2
657,6069,https://www.zomato.com/jakarta/muse-restaurant-cafe-dharmawangsa/info,150000,13.0,-6.2531965973,106.8016446009,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000001000000000000000000000000000000000000000,qqguqm,0.0,73.0,52.0,20.0,45.0,6.0,18.0,36.0,2.0,24.0,18.0,16.0,19.0,20.0,19.0,0.0,2.4093937411863964,0.0,0.0,3.0
4182,4047,https://www.zomato.com/jakarta/pondok-kenali-kuningan/info,100000,4.0,-6.221477,106.833534,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgux5,0.0,103.0,50.0,75.0,56.0,15.0,29.0,53.0,110.0,57.0,18.0,74.0,34.0,63.0,46.0,0.0,2.51757348316712,0.1713147410358565,3.318604651162791,3.1
3475,811,https://www.zomato.com/jakarta/toast-box-tebet/info,100000,51.0,-6.223649,106.841898,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000,qqgux5,3.0,74.0,47.0,76.0,49.0,17.0,41.0,39.0,15.0,63.0,30.0,72.0,31.0,43.0,34.0,0.0,2.5631465975845624,0.0179640718562874,3.2999999999999994,3.2
4506,197,https://www.zomato.com/jakarta/ya-kun-kaya-toast-kelapa-gading/info,200000,59.0,-6.157113,106.908139,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000,qquhbz,0.0,94.0,84.0,34.0,14.0,5.0,9.0,20.0,7.0,2.0,17.0,40.0,32.0,47.0,25.0,0.0,2.280301279555637,0.0,0.0,3.1
4270,4866,https://www.zomato.com/jakarta/burger-bener-fatmawati/info,50000,9.0,-6.310792,106.793405,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000100000000000000000000000000000000000000000000000000000000000000000000,qqgun5,0.0,42.0,45.0,156.0,41.0,6.0,22.0,57.0,3.0,65.0,8.0,39.0,46.0,116.0,53.0,0.0,2.329867874285304,0.04,4.0,2.9
4226,6565,https://www.zomato.com/jakarta/pendopo-kemang-kemang/info,250000,19.0,-6.273299,106.817017,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000100000000000000000000000000010010000000000000000000000000000000000001000000000,qqguq9,0.0,22.0,20.0,11.0,10.0,3.0,2.0,13.0,6.0,14.0,5.0,23.0,14.0,21.0,8.0,0.0,2.468860910833357,0.1612903225806451,3.68,3.1
441,2641,https://www.zomato.com/jakarta/canteen-masakan-nyonya-pantai-indah-kapuk/info,120000,11.0,-6.123443192,106.7409351468,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgvhv,0.0,12.0,14.0,95.0,12.0,3.0,6.0,8.0,2.0,22.0,2.0,8.0,57.0,84.0,16.0,0.0,2.036281888189106,0.1666666666666666,4.2,2.7
718,6478,https://www.zomato.com/jakarta/qq-kopitiam-senayan/info,150000,49.0,-6.2199134006,106.7922769859,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000000010000000000000000000000010000000000000000000000000,qqguw5,3.0,76.0,89.0,65.0,9.0,3.0,6.0,23.0,0.0,60.0,12.0,96.0,19.0,99.0,70.0,0.0,2.269361065983122,0.2403846153846154,3.5800000000000005,2.8
2319,3801,https://www.zomato.com/jakarta/jagoan-bakso-malang-kuningan/info,100000,12.0,-6.2250099041,106.8291302025,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,78.0,30.0,30.0,38.0,3.0,25.0,28.0,73.0,40.0,19.0,30.0,39.0,44.0,27.0,0.0,2.499753476167145,0.0248447204968944,3.45,3.2
4310,7190,https://www.zomato.com/jakarta/kopi-janji-jiwa-cikini/info,70000,4.0,-6.198041,106.841804,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqguxp,0.0,122.0,88.0,41.0,17.0,6.0,106.0,58.0,9.0,107.0,30.0,46.0,98.0,55.0,34.0,0.0,2.4110912218801057,0.2,3.353333333333333,3.1
956,3342,https://www.zomato.com/jakarta/bakmitopia-blok-m/info,120000,15.0,-6.2442182548,106.797621958,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguqp,0.0,118.0,51.0,33.0,38.0,6.0,38.0,70.0,17.0,47.0,38.0,26.0,39.0,55.0,43.0,0.0,2.4854161015513703,0.0401785714285714,3.533333333333333,3.1
223,700,https://www.zomato.com/jakarta/pecel-lele-lela-tebet/info,90000,38.0,-6.224958,106.862347,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqguxd,0.0,84.0,98.0,95.0,81.0,24.0,63.0,61.0,21.0,155.0,11.0,38.0,32.0,63.0,37.0,0.0,2.4568988377186347,0.0,0.0,2.7
885,5006,https://www.zomato.com/jakarta/nasi-goreng-pekalongan-fatmawati/info,50000,11.0,-6.307999,106.793527,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqgun5,0.0,41.0,49.0,148.0,38.0,6.0,19.0,64.0,3.0,63.0,11.0,41.0,61.0,120.0,58.0,0.0,2.347469194975959,0.037037037037037,3.3,3.2
2083,2612,https://www.zomato.com/jakarta/kei-japanese-cheese-toast-pantai-indah-kapuk/info,60000,35.0,-6.109377,106.740181,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000,qqgvhz,0.0,50.0,66.0,49.0,3.0,6.0,4.0,14.0,0.0,8.0,9.0,93.0,40.0,76.0,6.0,0.0,2.123460561771009,0.0459770114942528,3.8,2.8
1597,2170,https://www.zomato.com/jakarta/holdak-crispy-chicken-tanjung-duren/info,100000,67.0,-6.178135,106.7913,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000,qqguy5,0.0,44.0,63.0,30.0,40.0,6.0,6.0,29.0,7.0,51.0,19.0,38.0,28.0,18.0,19.0,0.0,2.4541518156182858,0.034090909090909,3.466666666666667,3.0
1032,1246,https://www.zomato.com/jakarta/pho-24-2-thamrin/info,230000,30.0,-6.195163,106.820121,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qqguyb,0.0,131.0,50.0,54.0,71.0,15.0,33.0,70.0,33.0,102.0,12.0,58.0,66.0,122.0,80.0,3.0,2.4972504546052017,0.006578947368421,3.9,2.8
4059,357,https://www.zomato.com/jakarta/ta-wan-3-kelapa-gading/info,200000,118.0,-6.1566394629,106.9096447527,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qquhbz,0.0,89.0,82.0,41.0,15.0,5.0,10.0,20.0,9.0,4.0,17.0,47.0,43.0,47.0,25.0,0.0,2.324470084510148,0.1538461538461538,3.6428571428571432,2.8
977,5399,https://www.zomato.com/jakarta/x-o-suki-pluit/info,180000,63.0,-6.10729,106.778688,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqgvmb,0.0,14.0,23.0,53.0,9.0,3.0,7.0,9.0,7.0,9.0,3.0,35.0,29.0,27.0,10.0,0.0,2.33466425375592,0.303030303030303,3.71,3.0
3848,3140,https://www.zomato.com/jakarta/sop-ikan-batam-gandaria/info,120000,19.0,-6.244198,106.783716,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000010000000001000000000,qqgumz,0.0,71.0,49.0,29.0,152.0,17.0,31.0,29.0,16.0,70.0,23.0,24.0,57.0,30.0,40.0,3.0,2.4374642501902373,0.0224719101123595,4.1,2.9
725,4408,https://www.zomato.com/jakarta/the-lucys-kitchen-sudirman/info,150000,21.0,-6.2060011712,106.8181723729,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguww,0.0,180.0,61.0,64.0,54.0,9.0,69.0,73.0,6.0,78.0,23.0,51.0,50.0,34.0,69.0,6.0,2.444750599237993,0.2279411764705882,3.416129032258064,2.8
2988,3695,https://www.zomato.com/jakarta/excelso-scbd/info,230000,8.0,-6.229535,106.806201,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000100000000000000010000000000000000000000000000000000000000000000000,qqguw3,0.0,152.0,43.0,127.0,29.0,3.0,15.0,40.0,14.0,68.0,25.0,126.0,44.0,121.0,61.0,0.0,2.341109226954403,0.2079646017699115,3.472340425531916,2.9
4630,6393,https://www.zomato.com/jakarta/eagles-cafe-palmerah/info,100000,7.0,-6.202108,106.785163,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000000010000000000000000000000000000000000000000000000000,qqguty,0.0,65.0,52.0,162.0,86.0,3.0,15.0,66.0,6.0,118.0,15.0,99.0,81.0,60.0,67.0,0.0,2.3755359596219585,0.2727272727272727,3.6666666666666665,3.2
804,2126,https://www.zomato.com/jakarta/pop-chop-chicken-tanjung-duren/info,75000,29.0,-6.1748033123,106.7900551111,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100001000000,qqguy5,0.0,40.0,44.0,40.0,40.0,0.0,5.0,25.0,5.0,40.0,21.0,47.0,35.0,18.0,18.0,0.0,2.425175134229018,0.0833333333333333,3.336363636363636,3.2
1424,3760,https://www.zomato.com/jakarta/bakso-letreg-scbd/info,100000,20.0,-6.2275976331,106.8056206405,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,87.0,53.0,101.0,13.0,3.0,2.0,38.0,4.0,37.0,31.0,73.0,33.0,96.0,21.0,0.0,2.29964713025125,0.0066445182724252,3.2,3.1
1838,7094,https://www.zomato.com/jakarta/kamsia-boba-1-pondok-indah/info,50000,8.0,-6.252585,106.783059,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000001000000000000000000000000000000000000000000000000000000000000000000000,qqgumv,0.0,39.0,38.0,16.0,24.0,15.0,13.0,20.0,5.0,46.0,6.0,24.0,28.0,24.0,27.0,0.0,2.505755071476752,0.0,0.0,2.8
2617,6653,https://www.zomato.com/jakarta/burgushi-kemang/info,100000,58.0,-6.27527,106.816144,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguq9,0.0,24.0,21.0,12.0,12.0,3.0,4.0,16.0,8.0,18.0,5.0,22.0,17.0,21.0,11.0,0.0,2.5037486222832883,0.0163934426229508,4.8,3.2
2067,4005,https://www.zomato.com/jakarta/the-backyard-by-pop-me-up-kuningan/info,250000,11.0,-6.2248635857,106.8294078112,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwf,0.0,78.0,30.0,31.0,35.0,3.0,25.0,28.0,73.0,40.0,19.0,30.0,40.0,44.0,27.0,0.0,2.499704382710213,0.23125,3.4486486486486485,3.1
4414,4041,https://www.zomato.com/jakarta/torico-restaurant-kuningan/info,100000,33.0,-6.221198,106.833209,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqgux5,0.0,100.0,50.0,72.0,56.0,12.0,31.0,55.0,110.0,57.0,20.0,62.0,36.0,62.0,46.0,0.0,2.522277068090629,0.0995475113122171,3.709090909090909,2.7
124,3853,https://www.zomato.com/jakarta/regina-putera-kuningan/info,30000,6.0,-6.2288388319,106.8240997195,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,81.0,37.0,26.0,45.0,22.0,17.0,31.0,62.0,41.0,15.0,19.0,35.0,40.0,28.0,0.0,2.5288710309892632,0.031578947368421,3.5666666666666664,2.7
248,6501,https://www.zomato.com/jakarta/bang-martabak-senayan/info,100000,6.0,-6.2295550863,106.7961956933,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000001000000000000000000000000100000000000,qqguw1,0.0,138.0,63.0,89.0,9.0,3.0,5.0,25.0,0.0,39.0,45.0,89.0,38.0,119.0,53.0,0.0,2.260263143002476,0.0109890109890109,3.65,2.8
441,2641,https://www.zomato.com/jakarta/canteen-masakan-nyonya-pantai-indah-kapuk/info,120000,11.0,-6.123443192,106.7409351468,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgvhv,0.0,12.0,14.0,95.0,12.0,3.0,6.0,8.0,2.0,22.0,2.0,8.0,57.0,84.0,16.0,0.0,2.036281888189106,0.1666666666666666,4.2,2.7
1910,6329,https://www.zomato.com/jakarta/so-pho-vietnamese-cafe-senayan/info,200000,45.0,-6.225193552,106.7993761227,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qqguw6,0.0,96.0,46.0,58.0,13.0,3.0,12.0,36.0,3.0,26.0,16.0,66.0,31.0,64.0,14.0,0.0,2.331423195975312,0.0079365079365079,3.3,3.2
4562,6731,https://www.zomato.com/jakarta/rumah-makan-betawi-sederhana-kemang/info,50000,4.0,-6.2630542993,106.8188751116,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000,qqguqe,0.0,39.0,22.0,30.0,11.0,3.0,2.0,18.0,8.0,17.0,2.0,43.0,27.0,30.0,11.0,0.0,2.373211622124753,0.0059880239520958,2.7,2.9
